City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
517,Jalu,LY,29.0331,21.5482,77.79,47,0,7.23,clear sky,2022-06-28 03:52:34
518,Libourne,FR,44.9167,-0.25,57.7,94,11,4.59,few clouds,2022-06-28 03:59:19
519,Puri,IN,19.8,85.85,88.32,70,72,8.81,broken clouds,2022-06-28 03:59:20
520,Nisia Floresta,BR,-6.0911,-35.2086,77.38,87,71,11.3,broken clouds,2022-06-28 03:59:20
521,Buckingham,GB,51.9997,-0.9878,49.21,87,40,1.01,scattered clouds,2022-06-28 03:55:40
522,Dandong,CN,40.1292,124.3947,73.9,94,100,10.69,overcast clouds,2022-06-28 03:59:21
523,Nanae,JP,41.8833,140.6833,66.43,100,75,6.91,shower rain,2022-06-28 03:59:21
524,San Luis,AR,-33.295,-66.3356,43.79,82,100,4.5,overcast clouds,2022-06-28 03:59:22
525,Esperance,AU,-33.8667,121.9,59.29,64,60,16.02,broken clouds,2022-06-28 03:51:58
526,Pahrump,US,36.2083,-115.9839,97.5,17,13,1.99,few clouds,2022-06-28 03:59:22
527,Berdigestyakh,RU,62.0989,126.6992,58.24,79,100,8.46,overcast clouds,2022-06-28 03:59:22
528,Ulladulla,AU,-35.35,150.4667,57.78,51,19,5.39,few clouds,2022-06-28 03:59:23
529,Surt,LY,31.2089,16.5887,78.87,56,0,9.1,clear sky,2022-06-28 03:53:56
530,Takhtamygda,RU,54.1,123.5667,80.47,42,56,3.4,broken clouds,2022-06-28 03:59:23
531,Gao,ML,16.6362,1.637,89.06,37,63,11.03,broken clouds,2022-06-28 03:59:24
532,Abay,KZ,49.6311,72.8539,70.18,39,0,7.31,clear sky,2022-06-28 03:59:24
533,Didao,CN,45.3667,130.8,64.26,98,100,8.3,overcast clouds,2022-06-28 03:59:24
534,Verkhoyansk,RU,67.5447,133.385,42.98,84,100,7.67,overcast clouds,2022-06-28 03:59:25
535,Mattru,SL,7.6244,-11.8332,73.26,98,85,1.36,overcast clouds,2022-06-28 03:59:25
536,Mazagao,BR,-0.115,-51.2894,78.85,89,25,1.97,scattered clouds,2022-06-28 03:53:13
537,Purpe,RU,64.4803,76.6897,59.95,79,98,15.21,light rain,2022-06-28 03:59:25
538,Sonqor,IR,34.7837,47.6004,71.82,22,0,0.45,clear sky,2022-06-28 03:59:26
539,Abbeville,FR,50.1,1.8333,53.49,89,15,4.09,few clouds,2022-06-28 03:59:26
540,Mandalgovi,MN,45.7625,106.2708,74.89,33,31,1.81,scattered clouds,2022-06-28 03:52:55
541,Praia,CV,14.9215,-23.5087,73.94,78,20,13.8,few clouds,2022-06-28 03:52:03
542,Necochea,AR,-38.5473,-58.7368,46.56,67,36,10.94,scattered clouds,2022-06-28 03:59:27
543,Kasongo-Lunda,CD,-6.4667,16.8167,64.67,53,17,2.91,few clouds,2022-06-28 03:59:27
544,Ivangorod,RU,59.3716,28.2162,72.84,69,87,4.5,overcast clouds,2022-06-28 03:59:27
545,Minab,IR,27.1467,57.0801,91.04,62,8,3.71,clear sky,2022-06-28 03:52:28
546,Samagaltay,RU,50.6022,95.0047,85.39,23,49,7.4,scattered clouds,2022-06-28 03:59:28
547,Perth,AU,-31.9333,115.8333,64.18,59,0,11.5,clear sky,2022-06-28 03:54:31
548,Zhezkazgan,KZ,47.8043,67.7144,75.18,29,0,8.95,clear sky,2022-06-28 03:52:39
549,Aksarka,RU,66.5606,67.7975,48.38,67,100,29.39,overcast clouds,2022-06-28 03:52:53
550,Bosaso,SO,11.2842,49.1816,89.51,42,100,23.85,overcast clouds,2022-06-28 03:59:28
551,Kholtoson,RU,50.2981,103.3097,85.35,27,18,6.51,few clouds,2022-06-28 03:59:29
552,Nuuk,GL,64.1835,-51.7216,43.88,75,96,15.99,overcast clouds,2022-06-28 03:52:27
553,Hovd,MN,48.0056,91.6419,84.96,18,78,4.09,broken clouds,2022-06-28 03:53:12
554,Sassandra,CI,4.95,-6.0833,76.32,87,100,5.21,overcast clouds,2022-06-28 03:59:29
555,Athabasca,CA,54.7169,-113.2854,59.41,82,60,1.54,broken clouds,2022-06-28 03:59:30
556,Tefe,BR,-3.3542,-64.7114,72.66,97,100,2.42,overcast clouds,2022-06-28 03:59:30
557,Houma,US,29.5958,-90.7195,78.01,92,0,6.91,clear sky,2022-06-28 03:59:30
558,Pisco,PE,-13.7,-76.2167,61.02,88,33,3.44,mist,2022-06-28 03:51:02
559,Laredo,US,27.5064,-99.5075,78.4,74,65,17.47,broken clouds,2022-06-28 03:59:31
560,Najran,SA,17.4924,44.1277,79.45,17,63,2.33,broken clouds,2022-06-28 03:59:31
561,Sterling,US,39.0062,-77.4286,72.12,68,0,6.91,clear sky,2022-06-28 03:59:32
562,Hualmay,PE,-11.0964,-77.6139,62.02,85,100,10.69,overcast clouds,2022-06-28 03:59:32
563,Santiago Del Estero,AR,-27.7951,-64.2615,53.64,82,100,12.48,overcast clouds,2022-06-28 03:59:32
564,Martapura,ID,-3.4167,114.85,86.09,70,40,2.3,scattered clouds,2022-06-28 03:59:33
565,Biharamulo,TZ,-2.6319,31.3089,61.21,61,87,4.83,overcast clouds,2022-06-28 03:59:33
566,Paltinis,RO,48.2167,26.65,67.05,70,100,4.05,overcast clouds,2022-06-28 03:59:33
567,Ende,ID,-8.8432,121.6623,81.1,76,92,4.0,overcast clouds,2022-06-28 03:59:34
568,Ayacucho,PE,-13.1583,-74.2239,50.32,69,3,1.25,clear sky,2022-06-28 03:59:34
569,Kununurra,AU,-15.7667,128.7333,78.78,38,52,13.8,broken clouds,2022-06-28 03:50:36
570,Feni,BD,23.0186,91.41,86.9,70,95,11.77,overcast clouds,2022-06-28 03:59:35
571,Mugur-Aksy,RU,50.35,90.5,69.69,37,88,10.85,overcast clouds,2022-06-28 03:59:35
572,Lazaro Cardenas,MX,17.9583,-102.2,79.47,88,47,6.02,scattered clouds,2022-06-28 03:59:35
573,Poshekhonye,RU,58.4993,39.1353,55.42,59,30,9.15,scattered clouds,2022-06-28 03:59:36
574,Tikapur,NP,28.5,81.1333,95.79,47,49,4.85,moderate rain,2022-06-28 03:59:36
575,Markova,UA,48.6758,24.4138,64.09,83,96,3.96,overcast clouds,2022-06-28 03:59:36
576,Mariental,NA,-24.6333,17.9667,50.38,63,5,13.13,clear sky,2022-06-28 03:59:37
577,Gallup,US,35.5281,-108.7426,72.36,59,0,9.22,clear sky,2022-06-28 03:52:32
578,Mopipi,BW,-21.1833,24.8833,53.2,74,86,15.08,overcast clouds,2022-06-28 03:59:37
579,Bacolod,PH,10.6667,122.95,83.88,75,100,12.86,overcast clouds,2022-06-28 03:59:38
580,Koslan,RU,63.4564,48.8989,45.9,57,82,12.97,broken clouds,2022-06-28 03:59:38
581,Ust-Kuyga,RU,70.0167,135.6,52.14,41,100,12.21,overcast clouds,2022-06-28 03:50:41
582,Cockburn Town,TC,21.4612,-71.1419,82.63,71,100,21.81,overcast clouds,2022-06-28 03:59:38
583,Lahij,YE,13.1667,44.5833,84.58,56,97,4.03,overcast clouds,2022-06-28 03:59:39
584,Hilpoltstein,DE,49.19,11.1886,58.71,99,79,3.13,broken clouds,2022-06-28 03:59:39
585,Nantucket,US,41.2835,-70.0995,69.91,89,100,14.97,light rain,2022-06-28 03:59:03
586,Clinton,US,42.587,-82.9199,64.4,66,0,5.88,clear sky,2022-06-28 03:59:40
587,Werda,BW,-25.2667,23.2833,49.23,77,3,7.05,clear sky,2022-06-28 03:59:40
588,Hammerfest,NO,70.6634,23.6821,68.45,73,57,8.05,broken clouds,2022-06-28 03:59:40
589,Mecca,SA,21.4267,39.8261,91.67,17,13,5.53,few clouds,2022-06-28 03:49:07
590,Eureka,US,40.8021,-124.1637,58.19,84,27,1.01,scattered clouds,2022-06-28 03:51:25
591,Effium,NG,6.6292,8.0593,72.66,96,100,4.94,overcast clouds,2022-06-28 03:59:41
592,Mbaiki,CF,3.8678,17.9892,68.79,98,100,3.76,overcast clouds,2022-06-28 03:59:41
593,Qasigiannguit,GL,68.8193,-51.1922,37.81,79,63,1.92,broken clouds,2022-06-28 03:59:41
594,Mutare,ZW,-18.9707,32.6709,47.52,98,67,2.44,light rain,2022-06-28 03:59:42
595,Spokoynaya,RU,44.2468,41.4015,62.53,91,56,1.99,broken clouds,2022-06-28 03:59:42
596,Itarema,BR,-2.9248,-39.9167,77.65,83,26,14.88,scattered clouds,2022-06-28 03:52:42
597,Tulsipur,NP,28.131,82.2973,80.19,78,98,1.66,overcast clouds,2022-06-28 03:54:50
598,Egvekinot,RU,66.3167,-179.1667,37.31,99,100,5.17,light rain,2022-06-28 03:50:51
599,Tutoia,BR,-2.7619,-42.2744,76.73,89,97,7.05,light rain,2022-06-28 03:59:43
600,Tuy Hoa,VN,13.0833,109.3,94.42,51,74,7.0,broken clouds,2022-06-28 03:50:54
601,Nyurba,RU,63.2842,118.3319,56.8,60,100,2.48,overcast clouds,2022-06-28 03:50:30
602,Baiyin,CN,36.5583,104.2081,82.85,18,5,21.81,clear sky,2022-06-28 03:59:43
603,Ikom,NG,5.9667,8.7063,72.16,99,100,1.92,overcast clouds,2022-06-28 03:59:44
604,Ballina,AU,-28.8667,153.5667,63.01,70,100,15.95,light rain,2022-06-28 03:59:44
605,Wanning,CN,18.8003,110.3967,90.25,64,19,13.0,few clouds,2022-06-28 03:53:08
606,Salalah,OM,17.0151,54.0924,81.54,86,100,6.87,overcast clouds,2022-06-28 03:51:19
607,Naryan-Mar,RU,67.6713,53.087,44.76,60,74,19.57,broken clouds,2022-06-28 03:59:45
608,Iwanai,JP,42.9744,140.5089,66.06,98,100,5.19,light rain,2022-06-28 03:59:45
609,Karakol,KG,42.4907,78.3936,72.0,44,9,4.29,clear sky,2022-06-28 03:59:45
610,Daru,PG,-9.0763,143.2092,78.96,90,100,13.22,overcast clouds,2022-06-28 03:51:40
611,Bardiyah,LY,31.7561,25.0865,75.04,79,0,8.66,clear sky,2022-06-28 03:59:46
612,Yuanping,CN,38.7153,112.7575,82.94,35,49,7.36,scattered clouds,2022-06-28 03:59:46
613,Mumford,GH,5.2618,-0.759,75.97,90,70,5.99,light rain,2022-06-28 03:59:47
614,Nemuro,JP,43.3236,145.575,57.81,95,100,11.12,overcast clouds,2022-06-28 03:59:47
615,Nalut,LY,30.3333,10.85,85.73,18,0,14.67,clear sky,2022-06-28 03:59:47
616,Batsfjord,NO,70.6345,29.7185,64.33,55,20,13.8,few clouds,2022-06-28 03:59:48
617,Port Said,EG,31.2565,32.2841,75.18,88,0,5.75,clear sky,2022-06-28 03:59:48
618,Ketchikan,US,55.3422,-131.6461,73.87,46,0,8.05,clear sky,2022-06-28 03:52:48
619,Tual,ID,-5.6667,132.75,81.12,78,57,8.08,broken clouds,2022-06-28 03:51:03
620,Porto Novo,BJ,6.4965,2.6036,80.42,92,100,3.85,overcast clouds,2022-06-28 03:59:49
621,Sawtell,AU,-30.3833,153.1,63.19,55,100,23.02,overcast clouds,2022-06-28 03:59:49
622,Aliwal North,ZA,-30.6937,26.7114,41.29,59,0,1.19,clear sky,2022-06-28 03:59:49
623,Coahuayana,MX,18.7333,-103.6833,78.06,90,99,1.07,overcast clouds,2022-06-28 03:52:46
624,Sistranda,NO,63.7256,8.834,55.36,98,100,9.04,light rain,2022-06-28 03:51:13
625,Geraldton,AU,-28.7667,114.6,64.81,72,0,13.8,clear sky,2022-06-28 03:50:15
626,Chebsara,RU,59.2002,38.8356,56.53,61,75,8.16,broken clouds,2022-06-28 03:59:50
627,Morondava,MG,-20.2833,44.2833,68.0,52,0,18.63,clear sky,2022-06-28 03:59:50
628,Sikasso,ML,10.9167,-7.0,72.97,94,100,2.37,moderate rain,2022-06-28 03:59:51
629,Oyama,JP,36.3,139.8,96.58,32,87,3.04,overcast clouds,2022-06-28 03:59:51
630,Betioky,MG,-23.7167,44.3833,56.86,69,0,13.53,clear sky,2022-06-28 03:59:51
631,Mana,GF,5.6592,-53.7767,75.31,93,100,7.27,overcast clouds,2022-06-28 03:50:11
632,Champerico,GT,14.3,-91.9167,79.39,78,3,1.45,clear sky,2022-06-28 03:59:52
633,Palasa,IN,18.7667,84.4167,90.12,59,76,1.45,broken clouds,2022-06-28 03:51:59
634,Pokhara,NP,28.2333,83.9833,73.17,92,100,0.49,overcast clouds,2022-06-28 03:56:01
635,Buraydah,SA,26.326,43.975,82.85,16,1,5.01,clear sky,2022-06-28 03:59:53
636,Padang,ID,-0.9492,100.3543,73.45,82,100,2.01,light rain,2022-06-28 03:51:11
637,Saint-Denis,FR,48.9167,2.3333,58.1,84,0,6.91,clear sky,2022-06-28 03:59:53
638,Sorland,NO,67.667,12.6934,58.86,90,40,14.18,scattered clouds,2022-06-28 03:59:53
639,Buta,CD,2.7858,24.73,68.76,99,100,1.77,overcast clouds,2022-06-28 03:59:54
640,Venice,US,27.0998,-82.4543,78.01,93,0,6.91,clear sky,2022-06-28 03:59:54
641,Baruun-Urt,MN,46.6806,113.2792,80.11,28,94,5.03,overcast clouds,2022-06-28 03:59:54
642,Yekaterinoslavka,RU,50.3734,129.1139,78.06,65,5,8.66,clear sky,2022-06-28 03:59:55
643,Aktash,RU,50.3,87.7333,63.28,48,85,4.85,overcast clouds,2022-06-28 03:59:55
644,Korsor,DK,55.3299,11.1386,61.99,71,94,11.63,overcast clouds,2022-06-28 03:59:55
645,Loei,TH,17.4167,101.5,82.11,61,56,5.03,broken clouds,2022-06-28 03:59:56
646,Vaitape,PF,-16.5167,-151.75,80.42,67,0,19.64,clear sky,2022-06-28 03:59:56
647,Kimry,RU,56.8667,37.35,62.89,60,9,8.72,clear sky,2022-06-28 03:59:56
648,Okha,RU,53.5739,142.9478,53.94,81,26,13.47,scattered clouds,2022-06-28 03:59:57
649,Agadez,NE,19.75,10.25,84.88,13,19,5.95,few clouds,2022-06-28 03:59:57
650,Tautira,PF,-17.7333,-149.15,79.2,73,27,17.34,scattered clouds,2022-06-28 03:53:06
651,Moose Factory,CA,51.2585,-80.6094,55.4,58,75,5.75,broken clouds,2022-06-28 03:59:58
652,Kutum,SD,14.2,24.6667,77.04,46,86,1.81,overcast clouds,2022-06-28 03:52:45
653,Port Shepstone,ZA,-30.7414,30.455,55.51,57,0,5.37,clear sky,2022-06-28 03:59:58
654,Thai Binh,VN,20.45,106.3333,96.46,48,64,8.32,broken clouds,2022-06-28 03:58:48
655,Black River,JM,18.0264,-77.8487,77.25,84,87,4.41,overcast clouds,2022-06-28 03:59:59
656,Bridlington,GB,54.0831,-0.1919,52.9,80,21,13.04,few clouds,2022-06-28 03:56:51
657,Diapaga,BF,12.0708,1.7889,79.54,66,75,3.69,broken clouds,2022-06-28 03:59:59
658,Cap Malheureux,MU,-19.9842,57.6142,67.46,71,72,1.99,broken clouds,2022-06-28 03:51:42
659,Obo,CF,5.3998,26.4869,66.43,99,100,1.97,overcast clouds,2022-06-28 04:00:00
660,Brigantine,US,39.4101,-74.3646,73.6,96,100,3.44,overcast clouds,2022-06-28 03:52:11
661,Mayumba,GA,-3.432,10.6554,68.88,95,30,4.88,scattered clouds,2022-06-28 04:00:00
662,Tiarei,PF,-17.5333,-149.3333,80.62,72,5,18.99,clear sky,2022-06-28 04:00:01
663,Beyneu,KZ,45.3167,55.2,84.81,14,36,12.91,scattered clouds,2022-06-28 04:00:02
664,Teahupoo,PF,-17.8333,-149.2667,75.16,74,29,17.56,light rain,2022-06-28 04:00:04
665,Paragould,US,36.0584,-90.4973,73.81,64,50,8.75,scattered clouds,2022-06-28 04:00:07
666,Qui Nhon,VN,13.7667,109.2333,91.0,57,77,4.43,broken clouds,2022-06-28 04:00:08
667,Novi Ligure,IT,44.7608,8.7896,76.48,79,98,0.63,overcast clouds,2022-06-28 04:00:09
668,Arlit,NE,18.7369,7.3853,88.47,22,14,5.53,few clouds,2022-06-28 04:00:09
669,Biltine,TD,14.5333,20.9167,80.92,53,66,11.77,broken clouds,2022-06-28 04:00:11
670,Torbat-E Jam,IR,35.244,60.6225,94.68,12,0,14.63,clear sky,2022-06-28 04:00:11
671,Myitkyina,MM,25.3833,97.4,74.46,100,100,0.63,overcast clouds,2022-06-28 03:51:38
672,Mangrol,IN,21.1167,70.1167,85.06,73,96,12.75,overcast clouds,2022-06-28 03:53:25
673,Linxia,CN,35.6003,103.2064,77.25,32,11,7.63,few clouds,2022-06-28 04:00:12
674,Salinopolis,BR,-0.6136,-47.3561,78.82,86,97,9.73,heavy intensity rain,2022-06-28 03:51:04
675,Gunjur,GM,13.2019,-16.7339,79.54,84,100,11.79,overcast clouds,2022-06-28 04:00:13
676,Vamdrup,DK,55.4276,9.2844,53.92,100,52,2.3,broken clouds,2022-06-28 04:00:14
677,Jiwani,PK,25.05,61.7417,83.32,84,39,9.46,scattered clouds,2022-06-28 04:00:16
678,Toora-Khem,RU,52.4675,96.11,82.62,37,10,12.37,clear sky,2022-06-28 04:00:17
679,Puerto El Triunfo,SV,13.2833,-88.55,77.11,88,4,3.53,clear sky,2022-06-28 04:00:18
680,Nola,IT,40.922,14.5329,85.62,62,76,1.32,broken clouds,2022-06-28 04:00:19
681,Uruacu,BR,-14.5247,-49.1408,64.27,51,0,3.6,clear sky,2022-06-28 04:00:19
682,Jati,PK,24.3539,68.2671,89.74,63,24,9.91,few clouds,2022-06-28 04:00:20
683,Safaga,EG,26.7292,33.9365,83.66,45,0,9.13,clear sky,2022-06-28 04:00:22
684,Prainha,BR,-1.8,-53.48,73.54,86,15,1.66,few clouds,2022-06-28 04:00:23
685,Havelock,US,34.8791,-76.9013,82.38,79,100,3.0,overcast clouds,2022-06-28 03:56:51
686,Rexburg,US,43.826,-111.7897,67.82,54,25,1.99,scattered clouds,2022-06-28 03:59:45
687,Kralendijk,BQ,12.15,-68.2667,80.29,85,96,18.25,overcast clouds,2022-06-28 04:00:24
688,Tankhoy,RU,51.5528,105.1306,73.06,53,9,4.81,clear sky,2022-06-28 04:00:25
689,Burgeo,CA,47.6167,-57.6152,56.43,97,62,7.05,broken clouds,2022-06-28 04:00:26
690,Te Anau,NZ,-45.4167,167.7167,41.05,84,14,0.6,few clouds,2022-06-28 03:53:59
691,Chilca,PE,-12.5211,-76.7372,61.81,85,100,5.03,overcast clouds,2022-06-28 04:00:27
692,Katangli,RU,51.7102,143.2326,53.6,82,66,9.51,broken clouds,2022-06-28 04:00:28
693,Senanga,ZM,-16.1167,23.2667,46.9,87,1,5.86,clear sky,2022-06-28 04:00:28
694,Atagay,RU,55.1033,99.3875,85.87,39,87,14.45,overcast clouds,2022-06-28 04:00:29
695,Luanda,AO,-8.8368,13.2343,66.51,90,14,6.46,few clouds,2022-06-28 04:00:29
696,Khasan,RU,42.4308,130.6434,65.1,99,100,5.28,moderate rain,2022-06-28 04:00:30
