City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
22,Puerto Ayora,EC,-0.7393,-90.3518,69.55,96,55,4.0,broken clouds,2022-06-28 03:50:11
23,Mehamn,NO,71.0357,27.8492,66.15,59,27,19.57,scattered clouds,2022-06-28 03:50:12
24,Krasnoselkup,RU,65.7,82.4667,60.85,76,98,13.06,overcast clouds,2022-06-28 03:50:12
25,Port Lincoln,AU,-34.7333,135.8667,60.39,55,1,16.2,clear sky,2022-06-28 03:50:12
26,Kloulklubed,PW,7.0419,134.2556,81.46,77,100,9.26,overcast clouds,2022-06-28 03:50:13
27,Kapaa,US,22.0752,-159.319,84.18,77,40,13.8,scattered clouds,2022-06-28 03:50:13
28,Bredasdorp,ZA,-34.5322,20.0403,54.0,60,0,5.77,clear sky,2022-06-28 03:50:13
29,Tavira,PT,37.1273,-7.6486,66.07,63,0,8.01,clear sky,2022-06-28 03:50:14
30,San Cristobal,VE,7.7669,-72.225,66.38,96,45,1.36,scattered clouds,2022-06-28 03:50:14
31,Geraldton,AU,-28.7667,114.6,64.81,72,0,13.8,clear sky,2022-06-28 03:50:15
32,Nabire,ID,-3.3667,135.4833,83.93,70,75,5.14,broken clouds,2022-06-28 03:50:15
33,Ribeira Grande,PT,38.5167,-28.7,64.74,83,68,8.46,broken clouds,2022-06-28 03:50:15
34,Cape Town,ZA,-33.9258,18.4232,57.38,64,0,3.44,clear sky,2022-06-28 03:49:48
35,Punta Arenas,CL,-53.15,-70.9167,32.11,80,0,6.91,clear sky,2022-06-28 03:47:24
36,Carnarvon,AU,-24.8667,113.6333,72.55,31,0,15.57,clear sky,2022-06-28 03:50:16
37,Ilulissat,GL,69.2167,-51.1,36.05,76,7,3.36,clear sky,2022-06-28 03:50:16
38,Pouebo,NC,-20.4,164.5667,75.76,78,100,3.04,moderate rain,2022-06-28 03:50:16
39,Berlevag,NO,70.8578,29.0864,66.2,52,21,11.5,few clouds,2022-06-28 03:50:17
40,Doka,SD,13.5167,35.7667,72.61,79,100,9.69,overcast clouds,2022-06-28 03:50:17
41,Kaitangata,NZ,-46.2817,169.8464,44.44,82,62,3.11,broken clouds,2022-06-28 03:50:18
42,Chokurdakh,RU,70.6333,147.9167,51.53,51,100,5.73,overcast clouds,2022-06-28 03:50:18
43,Hobart,AU,-42.8794,147.3294,58.26,68,75,6.91,light rain,2022-06-28 03:45:28
44,Puerto Escondido,MX,15.85,-97.0667,79.83,82,51,3.74,broken clouds,2022-06-28 03:50:19
45,Lavrentiya,RU,65.5833,-171.0,44.29,93,100,11.32,overcast clouds,2022-06-28 03:50:19
46,Riyadh,SA,24.6877,46.7219,80.74,14,45,7.16,scattered clouds,2022-06-28 03:50:19
47,Arman,RU,59.7,150.1667,66.02,78,39,8.14,scattered clouds,2022-06-28 03:50:20
48,Tasiilaq,GL,65.6145,-37.6368,30.85,73,52,4.34,broken clouds,2022-06-28 03:50:20
49,Sidi Ali,DZ,36.0998,0.4206,65.86,63,0,3.49,clear sky,2022-06-28 03:50:21
50,Cidreira,BR,-30.1811,-50.2056,60.28,90,100,3.22,overcast clouds,2022-06-28 03:50:21
51,Itoman,JP,26.1247,127.6694,88.18,73,75,21.85,broken clouds,2022-06-28 03:50:21
52,Atuona,PF,-9.8,-139.0333,77.67,79,19,18.14,light rain,2022-06-28 03:50:22
53,Hami,CN,42.8,93.45,97.81,12,98,3.78,overcast clouds,2022-06-28 03:50:22
54,East London,ZA,-33.0153,27.9116,56.07,42,0,5.86,clear sky,2022-06-28 03:50:22
55,Hasaki,JP,35.7333,140.8333,99.28,75,87,9.48,overcast clouds,2022-06-28 03:50:23
56,Bengkulu,ID,-3.8004,102.2655,83.82,67,65,6.04,broken clouds,2022-06-28 03:50:23
57,Baramati,IN,18.15,74.5833,76.8,74,100,10.78,overcast clouds,2022-06-28 03:50:24
58,Calama,CL,-22.4667,-68.9333,50.49,46,40,17.27,scattered clouds,2022-06-28 03:50:24
59,Upernavik,GL,72.7868,-56.1549,36.63,86,6,3.8,clear sky,2022-06-28 03:50:24
60,Ushuaia,AR,-54.8,-68.3,44.26,49,40,13.8,scattered clouds,2022-06-28 03:49:57
61,Makakilo City,US,21.3469,-158.0858,82.72,54,75,21.85,broken clouds,2022-06-28 03:50:25
62,Rikitea,PF,-23.1203,-134.9692,73.56,73,15,8.25,few clouds,2022-06-28 03:50:25
63,Buchanan,LR,5.8808,-10.0467,75.67,90,93,4.34,moderate rain,2022-06-28 03:50:26
64,Olafsvik,IS,64.8945,-23.7142,46.45,86,100,14.47,overcast clouds,2022-06-28 03:50:26
65,Hermanus,ZA,-34.4187,19.2345,59.76,60,0,8.19,clear sky,2022-06-28 03:50:26
66,Codrington,AU,-38.2667,141.9667,55.4,56,100,13.62,overcast clouds,2022-06-28 03:50:27
67,Wau,SS,7.7029,27.9953,69.67,93,84,2.89,broken clouds,2022-06-28 03:50:27
68,Dikson,RU,73.5069,80.5464,32.0,87,100,16.2,overcast clouds,2022-06-28 03:50:27
69,Provideniya,RU,64.3833,-173.3,42.91,100,100,8.99,fog,2022-06-28 03:50:28
70,Bluff,NZ,-46.6,168.3333,46.8,67,1,7.05,clear sky,2022-06-28 03:50:28
71,Sitka,US,57.0531,-135.33,62.49,72,0,13.8,clear sky,2022-06-28 03:50:28
72,Biak,ID,-0.9131,122.8766,79.23,82,94,9.01,overcast clouds,2022-06-28 03:50:29
73,Dwarka,IN,22.2394,68.9678,85.46,74,85,15.68,overcast clouds,2022-06-28 03:50:29
74,Barrow,US,71.2906,-156.7887,51.82,76,100,9.22,overcast clouds,2022-06-28 03:50:29
75,Nyurba,RU,63.2842,118.3319,56.8,60,100,2.48,overcast clouds,2022-06-28 03:50:30
76,Belaya Gora,RU,68.5333,146.4167,43.02,86,100,6.64,light rain,2022-06-28 03:50:30
77,Sinnamary,GF,5.3833,-52.95,75.51,92,100,8.66,overcast clouds,2022-06-28 03:50:30
78,Tuatapere,NZ,-46.1333,167.6833,43.84,71,2,1.59,clear sky,2022-06-28 03:50:31
79,Coxim,BR,-18.5067,-54.76,66.06,51,6,3.02,clear sky,2022-06-28 03:47:50
80,Muli,MV,2.9167,73.5667,82.65,74,100,9.93,overcast clouds,2022-06-28 03:50:31
81,Mahebourg,MU,-20.4081,57.7,70.09,60,40,17.27,scattered clouds,2022-06-28 03:50:31
82,Albany,US,42.6001,-73.9662,63.01,77,1,6.42,clear sky,2022-06-28 03:46:54
83,Jamestown,US,42.097,-79.2353,62.19,67,100,4.61,overcast clouds,2022-06-28 03:50:32
84,Fare,PF,-16.7,-151.0167,80.33,69,0,18.43,clear sky,2022-06-28 03:50:32
85,Tartagal,AR,-22.5164,-63.8013,52.74,92,4,3.27,clear sky,2022-06-28 03:50:33
86,Tiksi,RU,71.6872,128.8694,36.59,81,97,5.59,overcast clouds,2022-06-28 03:50:33
87,Novo Aripuana,BR,-5.1206,-60.3797,74.64,66,85,1.79,overcast clouds,2022-06-28 03:50:33
88,Vestmanna,FO,62.1564,-7.1664,49.12,100,75,17.27,broken clouds,2022-06-28 03:50:34
89,Limanowa,PL,49.7059,20.422,67.3,88,20,3.49,few clouds,2022-06-28 03:50:34
90,Khatanga,RU,71.9667,102.5,54.48,39,7,5.26,clear sky,2022-06-28 03:50:34
91,Cherskiy,RU,68.75,161.3,46.67,75,100,4.03,light rain,2022-06-28 03:50:35
92,Mount Gambier,AU,-37.8333,140.7667,55.26,52,98,9.84,overcast clouds,2022-06-28 03:50:35
93,Menongue,AO,-14.6585,17.691,45.01,72,0,5.35,clear sky,2022-06-28 03:50:35
94,Gornyy,RU,55.1153,83.9059,57.87,80,94,16.87,light rain,2022-06-28 03:50:36
95,Qaanaaq,GL,77.484,-69.3632,42.01,72,17,2.62,few clouds,2022-06-28 03:50:36
96,Marsa Matruh,EG,31.3525,27.2453,77.2,73,0,10.36,clear sky,2022-06-28 03:50:36
97,Ligayan,PH,4.6533,119.4706,84.97,69,27,7.87,scattered clouds,2022-06-28 03:50:37
98,Acapulco,MX,16.8634,-99.8901,80.42,83,100,9.22,overcast clouds,2022-06-28 03:48:12
99,Telsiai,LT,55.9814,22.2472,69.13,84,11,6.78,few clouds,2022-06-28 03:50:37
100,Lincoln,US,40.8,-96.667,70.34,63,75,5.75,broken clouds,2022-06-28 03:46:12
101,Kem,RU,64.9555,34.5793,47.25,74,0,9.24,clear sky,2022-06-28 03:50:38
102,Pevek,RU,69.7008,170.3133,42.4,62,99,3.87,overcast clouds,2022-06-28 03:50:38
103,Hervey Bay,AU,-25.2986,152.8535,64.76,66,87,21.79,overcast clouds,2022-06-28 03:50:38
104,Mar Del Plata,AR,-38.0023,-57.5575,48.09,70,0,5.75,clear sky,2022-06-28 03:50:39
105,Castro,BR,-24.7911,-50.0119,49.41,95,44,2.37,scattered clouds,2022-06-28 03:50:39
106,Saint George,US,37.1041,-113.5841,99.19,13,0,3.44,clear sky,2022-06-28 03:50:28
107,Port Alfred,ZA,-33.5906,26.891,58.41,51,0,8.34,clear sky,2022-06-28 03:50:39
108,Moses Lake,US,47.1301,-119.2781,93.56,20,0,10.36,clear sky,2022-06-28 03:50:40
109,Norman Wells,CA,65.282,-126.8329,77.04,29,75,9.22,broken clouds,2022-06-28 03:50:40
110,Trairi,BR,-3.2778,-39.2689,75.74,88,4,11.34,clear sky,2022-06-28 03:46:47
111,Ust-Kuyga,RU,70.0167,135.6,52.14,41,100,12.21,overcast clouds,2022-06-28 03:50:41
112,Portobelo,PA,9.55,-79.65,74.95,93,100,10.11,overcast clouds,2022-06-28 03:50:41
113,Palmer,US,42.1584,-72.3287,67.55,78,40,8.05,scattered clouds,2022-06-28 03:50:41
114,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,60.46,39,0,4.65,clear sky,2022-06-28 03:50:42
115,Normandin,CA,48.8333,-72.5321,55.71,87,5,5.75,clear sky,2022-06-28 03:50:42
116,Brae,GB,60.3964,-1.353,53.76,92,34,14.83,scattered clouds,2022-06-28 03:50:42
117,Aranos,NA,-24.1333,19.1167,47.75,71,8,11.16,clear sky,2022-06-28 03:50:43
118,Ishigaki,JP,24.3448,124.1572,87.93,79,75,8.05,broken clouds,2022-06-28 03:47:09
119,Tuktoyaktuk,CA,69.4541,-133.0374,59.0,58,100,9.22,overcast clouds,2022-06-28 03:50:43
120,Moranbah,AU,-22.0016,148.0466,68.14,30,51,17.16,broken clouds,2022-06-28 03:50:43
121,Nome,US,64.5011,-165.4064,50.16,93,100,8.05,overcast clouds,2022-06-28 03:50:44
122,Ereymentau,KZ,51.6199,73.1033,60.76,55,15,10.02,few clouds,2022-06-28 03:50:44
123,Fortuna,US,40.5982,-124.1573,57.92,85,22,4.0,few clouds,2022-06-28 03:50:44
124,Cheyenne,US,41.14,-104.8203,64.54,53,0,17.27,clear sky,2022-06-28 03:50:16
125,Kenai,US,60.5544,-151.2583,66.02,74,0,12.66,clear sky,2022-06-28 03:50:45
126,Traverse City,US,44.7631,-85.6206,53.67,84,0,0.0,clear sky,2022-06-28 03:50:45
127,Araouane,ML,18.9048,-3.5265,92.17,30,6,10.0,clear sky,2022-06-28 03:50:45
128,Ladario,BR,-19.0047,-57.6017,65.01,68,5,2.48,clear sky,2022-06-28 03:50:46
129,Pangnirtung,CA,66.1451,-65.7125,38.88,96,100,0.78,overcast clouds,2022-06-28 03:50:46
130,Victoria,HK,22.2855,114.1577,90.97,71,98,8.01,overcast clouds,2022-06-28 03:48:05
131,Touros,BR,-5.1989,-35.4608,73.02,88,19,14.45,few clouds,2022-06-28 03:47:18
132,Klaksvik,FO,62.2266,-6.589,50.92,90,95,17.65,overcast clouds,2022-06-28 03:50:47
133,Paita,PE,-5.0892,-81.1144,62.85,86,0,10.45,clear sky,2022-06-28 03:50:47
134,Buin,CL,-33.7333,-70.75,52.05,84,69,1.07,broken clouds,2022-06-28 03:50:48
135,Rio Grande,BR,-32.035,-52.0986,54.95,98,100,4.05,moderate rain,2022-06-28 03:50:48
136,Zaraza,VE,9.3503,-65.3245,72.23,99,100,2.24,overcast clouds,2022-06-28 03:50:48
137,Deputatskiy,RU,69.3,139.9,33.8,100,100,1.9,light snow,2022-06-28 03:50:49
138,Kijang,KR,35.2442,129.2139,80.33,90,100,19.46,overcast clouds,2022-06-28 03:50:49
139,Kodiak,US,57.79,-152.4072,62.11,63,0,3.44,clear sky,2022-06-28 03:50:50
140,Galatas,GR,37.4962,23.4489,72.88,63,0,7.67,clear sky,2022-06-28 03:50:50
141,Egvekinot,RU,66.3167,-179.1667,37.31,99,100,5.17,light rain,2022-06-28 03:50:51
142,New Norfolk,AU,-42.7826,147.0587,58.91,76,100,5.99,moderate rain,2022-06-28 03:50:51
143,Guhagar,IN,17.4842,73.1929,82.31,80,100,10.2,light rain,2022-06-28 03:50:51
144,Saint-Philippe,RE,-21.3585,55.7679,65.79,74,80,16.02,broken clouds,2022-06-28 03:50:52
145,Baft,IR,29.234,56.6057,82.47,16,4,3.94,clear sky,2022-06-28 03:50:52
146,Ushibuka,JP,32.1906,130.0228,80.46,80,54,17.83,broken clouds,2022-06-28 03:50:52
147,Kindu,CD,-2.95,25.95,68.05,62,77,2.44,broken clouds,2022-06-28 03:50:53
148,Skibbereen,IE,51.55,-9.2667,56.1,95,100,21.21,overcast clouds,2022-06-28 03:50:53
149,Letlhakane,BW,-21.4167,25.5833,49.48,84,72,14.72,broken clouds,2022-06-28 03:50:53
150,Grogol,ID,-7.6011,110.8186,82.89,60,81,12.37,broken clouds,2022-06-28 03:50:54
151,Vaini,TO,-21.2,-175.2,78.96,69,20,10.36,few clouds,2022-06-28 03:50:54
152,Faanui,PF,-16.4833,-151.75,80.42,66,0,19.75,clear sky,2022-06-28 03:50:54
153,Aksu,CN,41.1231,80.2644,90.88,18,42,3.29,scattered clouds,2022-06-28 03:50:55
154,Dingle,PH,10.9995,122.6711,84.65,75,100,12.06,heavy intensity rain,2022-06-28 03:50:55
155,Lewistown,US,40.5992,-77.5714,65.14,72,2,2.95,clear sky,2022-06-28 03:50:55
156,Hamilton,US,39.1834,-84.5333,66.83,62,0,0.0,clear sky,2022-06-28 03:48:17
157,Kayerkan,RU,69.3497,87.7602,62.53,51,33,8.34,scattered clouds,2022-06-28 03:50:56
158,Cukai,MY,4.25,103.4167,87.75,62,88,4.41,overcast clouds,2022-06-28 03:50:56
159,Tres Arroyos,AR,-38.3739,-60.2798,44.28,63,76,8.34,broken clouds,2022-06-28 03:50:57
160,Corumba,BR,-19.0092,-57.6533,64.6,68,5,2.8,clear sky,2022-06-28 03:50:57
161,Harrison,US,30.4091,-89.0436,80.67,82,20,5.75,few clouds,2022-06-28 03:49:45
162,Aysha,RU,55.8704,48.6319,54.43,69,7,9.13,clear sky,2022-06-28 03:50:58
163,Sisimiut,GL,66.9395,-53.6735,39.87,92,76,1.61,broken clouds,2022-06-28 03:50:58
164,Bambanglipuro,ID,-7.95,110.2833,82.51,57,90,12.35,overcast clouds,2022-06-28 03:50:58
165,Souillac,MU,-20.5167,57.5167,70.18,60,40,17.27,scattered clouds,2022-06-28 03:50:59
166,Ryotsu,JP,38.0833,138.4333,77.49,75,100,6.29,overcast clouds,2022-06-28 03:50:59
167,Khoy,IR,38.5504,44.9535,72.82,44,0,1.34,clear sky,2022-06-28 03:50:59
168,Rudbar,AF,30.15,62.6,97.25,11,0,7.29,clear sky,2022-06-28 03:51:00
169,Armidale,AU,-30.5167,151.65,48.74,58,77,11.52,broken clouds,2022-06-28 03:51:00
170,San Quintin,MX,30.4833,-115.95,70.99,77,5,5.39,clear sky,2022-06-28 03:51:00
171,Blyth,GB,55.1271,-1.5086,54.27,73,0,4.61,clear sky,2022-06-28 03:51:01
172,Nikolskoye,RU,59.7035,30.7861,67.91,64,93,6.31,overcast clouds,2022-06-28 03:51:01
173,Mustla,EE,58.2343,25.8584,69.82,79,82,1.43,broken clouds,2022-06-28 03:51:01
174,Klyuchi,RU,52.2667,79.1667,65.1,48,21,9.86,few clouds,2022-06-28 03:51:02
175,Pisco,PE,-13.7,-76.2167,61.02,88,33,3.44,mist,2022-06-28 03:51:02
176,Tual,ID,-5.6667,132.75,81.12,78,57,8.08,broken clouds,2022-06-28 03:51:03
177,Wajid,SO,3.8093,43.2471,70.48,83,97,18.16,overcast clouds,2022-06-28 03:51:03
178,Salinopolis,BR,-0.6136,-47.3561,78.82,86,97,9.73,heavy intensity rain,2022-06-28 03:51:04
179,Peace River,CA,56.2501,-117.286,64.71,51,20,0.0,few clouds,2022-06-28 03:51:04
180,Waipawa,NZ,-41.4122,175.5153,47.14,93,98,5.95,overcast clouds,2022-06-28 03:51:04
181,Quelimane,MZ,-17.8786,36.8883,64.38,91,44,6.38,light rain,2022-06-28 03:51:05
182,Ko Samui,TH,9.5357,99.9357,85.91,74,20,5.75,few clouds,2022-06-28 03:51:05
183,Pundaguitan,PH,6.3711,126.1689,83.25,73,96,4.54,overcast clouds,2022-06-28 03:51:05
184,Bayji,IQ,34.9311,43.487,86.23,19,0,9.33,clear sky,2022-06-28 03:51:06
185,Namatanai,PG,-3.6667,152.4333,85.19,62,74,6.06,broken clouds,2022-06-28 03:51:06
186,San Martin,AR,-33.081,-68.4681,41.54,59,42,0.87,scattered clouds,2022-06-28 03:51:06
187,Srednekolymsk,RU,67.45,153.6833,65.84,39,100,9.55,overcast clouds,2022-06-28 03:51:07
188,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,61.05,93,99,7.58,overcast clouds,2022-06-28 03:51:07
189,Auki,SB,-8.7676,160.7034,78.89,86,98,2.73,overcast clouds,2022-06-28 03:51:08
190,Port Elizabeth,ZA,-33.918,25.5701,44.89,93,0,3.44,clear sky,2022-06-28 03:51:08
191,Podor,MR,16.6527,-14.9587,80.55,69,0,4.61,clear sky,2022-06-28 03:51:08
192,Hyderabad,IN,17.3753,78.4744,78.31,88,75,13.8,broken clouds,2022-06-28 03:50:05
193,Cabo San Lucas,MX,22.8909,-109.9124,84.61,77,45,8.01,scattered clouds,2022-06-28 03:51:09
194,Vila Velha,BR,-20.3297,-40.2925,64.94,87,75,4.61,broken clouds,2022-06-28 03:51:09
195,Mgandu,TZ,-5.95,34.1333,52.57,80,20,8.93,few clouds,2022-06-28 03:51:09
196,Yagodnoye,RU,62.55,149.6667,82.08,33,6,20.4,clear sky,2022-06-28 03:51:10
197,Kiama,AU,-34.6833,150.8667,62.58,60,73,3.0,broken clouds,2022-06-28 03:51:10
198,Batemans Bay,AU,-35.7167,150.1833,54.1,42,40,3.2,scattered clouds,2022-06-28 03:51:11
199,Padang,ID,-0.9492,100.3543,73.45,82,100,2.01,light rain,2022-06-28 03:51:11
200,Santa Clara,CU,22.4,-79.9667,71.42,93,98,3.13,overcast clouds,2022-06-28 03:51:11
201,Hit,IQ,33.6416,42.8251,86.52,21,0,7.31,clear sky,2022-06-28 03:51:12
202,Moroni,KM,-11.7022,43.2551,77.0,65,20,28.77,light rain,2022-06-28 03:51:12
203,Meulaboh,ID,4.1363,96.1285,78.96,84,99,2.39,overcast clouds,2022-06-28 03:51:12
204,Sistranda,NO,63.7256,8.834,55.36,98,100,9.04,light rain,2022-06-28 03:51:13
205,Bonfim,BR,3.0833,-59.95,71.01,97,99,2.35,overcast clouds,2022-06-28 03:51:13
206,Burnie,AU,-41.0667,145.9167,55.92,91,100,13.76,overcast clouds,2022-06-28 03:51:13
207,Saskylakh,RU,71.9167,114.0833,46.92,51,93,6.89,overcast clouds,2022-06-28 03:51:14
208,Kununurra,AU,-15.7667,128.7333,78.78,38,52,13.8,broken clouds,2022-06-28 03:50:36
209,Bose,IT,45.4612,8.0137,71.19,83,99,4.72,overcast clouds,2022-06-28 03:51:14
210,Ixtapa,MX,20.7,-105.2,77.9,92,66,0.56,broken clouds,2022-06-28 03:51:15
211,Ayan,RU,56.45,138.1667,53.96,84,42,3.91,scattered clouds,2022-06-28 03:51:15
212,Alta Floresta,BR,-9.8756,-56.0861,65.77,49,0,2.35,clear sky,2022-06-28 03:48:48
213,Thompson,CA,55.7435,-97.8558,48.36,81,20,5.75,few clouds,2022-06-28 03:51:16
214,Cap-Haitien,HT,19.7578,-72.2042,79.75,78,100,1.9,overcast clouds,2022-06-28 03:51:16
215,Vysokogornyy,RU,50.1167,139.15,79.63,35,65,0.85,broken clouds,2022-06-28 03:51:17
216,Supaul,IN,26.1167,86.6,79.09,92,100,7.27,light rain,2022-06-28 03:51:17
217,Aklavik,CA,68.2191,-135.0107,70.3,47,100,1.5,overcast clouds,2022-06-28 03:51:17
218,Sieradz,PL,51.5958,18.7302,70.5,80,91,6.31,overcast clouds,2022-06-28 03:51:18
219,Namibe,AO,-15.1961,12.1522,67.12,59,0,3.67,clear sky,2022-06-28 03:51:18
220,Ambulu,ID,-8.345,113.6058,82.69,58,63,8.81,broken clouds,2022-06-28 03:51:19
221,Portland,US,45.5234,-122.6762,87.73,27,20,12.66,few clouds,2022-06-28 03:50:16
222,Salalah,OM,17.0151,54.0924,81.54,86,100,6.87,overcast clouds,2022-06-28 03:51:19
223,Gizo,SB,-8.103,156.8419,81.12,74,91,1.05,moderate rain,2022-06-28 03:51:20
224,Half Moon Bay,US,37.4636,-122.4286,71.8,85,100,16.11,mist,2022-06-28 03:47:50
225,Porbandar,IN,21.6422,69.6093,85.98,74,40,9.22,scattered clouds,2022-06-28 03:51:20
226,Oum Hadjer,TD,13.2954,19.6966,81.48,59,98,13.82,overcast clouds,2022-06-28 03:51:20
227,Shingu,JP,33.7333,135.9833,88.36,53,11,11.86,few clouds,2022-06-28 03:51:21
228,Airai,TL,-8.9266,125.4092,67.69,68,75,5.66,broken clouds,2022-06-28 03:51:21
229,Nanakuli,US,21.3906,-158.1547,84.15,50,75,16.11,broken clouds,2022-06-28 03:51:22
230,Yangambi,CD,0.8102,24.4336,70.63,94,100,1.52,overcast clouds,2022-06-28 03:51:22
231,Amazar,RU,53.858,120.875,85.51,37,68,1.39,broken clouds,2022-06-28 03:51:23
232,Kenora,CA,49.8167,-94.4337,65.37,68,75,9.22,thunderstorm,2022-06-28 03:51:23
233,Tyukhtet,RU,56.5389,89.3011,63.39,67,50,17.31,light rain,2022-06-28 03:51:23
234,Uitenhage,ZA,-33.7576,25.3971,44.19,44,2,7.7,clear sky,2022-06-28 03:51:24
235,Orange Cove,US,36.6244,-119.3137,98.26,10,2,7.07,clear sky,2022-06-28 03:51:24
236,Xining,CN,36.6167,101.7667,74.8,39,1,4.45,clear sky,2022-06-28 03:51:24
237,Marzuq,YE,14.4,46.4667,83.32,45,85,3.11,overcast clouds,2022-06-28 03:51:25
238,Eureka,US,40.8021,-124.1637,58.19,84,27,1.01,scattered clouds,2022-06-28 03:51:25
239,Luderitz,NA,-26.6481,15.1594,69.22,39,0,23.94,clear sky,2022-06-28 03:51:26
240,Great Yarmouth,GB,52.6083,1.7305,49.95,81,10,8.97,clear sky,2022-06-28 03:51:26
241,San Patricio,US,28.017,-97.5169,82.26,85,88,5.88,overcast clouds,2022-06-28 03:51:26
242,Gheorgheni,RO,46.7167,25.6167,59.79,90,98,3.65,overcast clouds,2022-06-28 03:51:27
243,Teguise,ES,29.0605,-13.564,64.62,73,75,14.97,broken clouds,2022-06-28 03:51:27
244,Torbay,CA,47.6666,-52.7314,63.37,92,100,19.57,mist,2022-06-28 03:51:27
245,Nanortalik,GL,60.1432,-45.2371,43.99,78,100,14.23,light rain,2022-06-28 03:51:28
246,Storslett,NO,69.7678,21.0247,71.6,68,11,12.66,few clouds,2022-06-28 03:51:28
247,Georgetown,MY,5.4112,100.3354,87.75,75,20,9.22,few clouds,2022-06-28 03:49:44
248,Bull Savanna,JM,17.8868,-77.5902,75.36,84,83,5.77,broken clouds,2022-06-28 03:51:28
249,Vila Franca Do Campo,PT,37.7167,-25.4333,67.19,89,12,4.99,few clouds,2022-06-28 03:51:29
250,Severo-Yeniseyskiy,RU,60.3725,93.0408,60.64,92,100,11.65,light rain,2022-06-28 03:51:29
251,Bayir,TR,37.2687,28.2167,70.32,58,1,5.59,clear sky,2022-06-28 03:51:29
252,Nadlac,RO,46.1667,20.75,72.18,57,29,4.14,scattered clouds,2022-06-28 03:51:30
253,Port Augusta,AU,-32.5,137.7667,61.02,33,0,10.33,clear sky,2022-06-28 03:51:30
254,Haines Junction,CA,60.7522,-137.5108,74.25,39,100,1.74,overcast clouds,2022-06-28 03:51:30
255,The Valley,AI,18.217,-63.0578,82.26,77,76,18.99,broken clouds,2022-06-28 03:51:31
256,Maketu,NZ,-37.7667,176.45,57.24,76,100,3.83,overcast clouds,2022-06-28 03:51:31
257,Ponta Do Sol,PT,32.6667,-17.1,67.01,65,19,7.38,few clouds,2022-06-28 03:51:31
258,Opuwo,NA,-18.0607,13.84,52.34,52,3,11.3,clear sky,2022-06-28 03:51:32
259,Rambha,IN,19.5167,85.1,89.83,61,67,4.54,broken clouds,2022-06-28 03:51:32
260,Yellowknife,CA,62.456,-114.3525,61.32,44,20,9.22,few clouds,2022-06-28 03:51:32
261,Ipixuna,BR,-1.7625,-48.8043,76.01,84,97,1.5,overcast clouds,2022-06-28 03:51:33
262,Carnot,CF,4.9409,15.8665,68.11,98,100,2.48,overcast clouds,2022-06-28 03:51:33
263,Terekli-Mekteb,RU,44.1671,45.8698,74.75,65,100,7.67,light rain,2022-06-28 03:51:33
264,Thunder Bay,CA,48.4001,-89.3168,66.18,63,75,9.22,broken clouds,2022-06-28 03:50:31
265,Jiangkou,CN,25.4872,119.1986,89.44,62,91,13.11,overcast clouds,2022-06-28 03:51:34
266,Kepno,PL,51.2784,17.9891,66.63,93,100,9.6,overcast clouds,2022-06-28 03:51:34
267,Port Hardy,CA,50.6996,-127.4199,68.18,56,75,2.3,broken clouds,2022-06-28 03:51:35
268,Kruisfontein,ZA,-34.0033,24.7314,53.58,45,0,7.54,clear sky,2022-06-28 03:51:35
269,Am Timan,TD,11.0297,20.2827,74.07,83,100,4.12,overcast clouds,2022-06-28 03:51:35
270,Salym,RU,60.0625,71.4789,52.48,67,99,7.25,overcast clouds,2022-06-28 03:51:36
271,Coihaique,CL,-45.5752,-72.0662,39.81,93,100,4.61,light rain,2022-06-28 03:46:54
272,Lebu,CL,-37.6167,-73.65,53.65,90,99,18.07,heavy intensity rain,2022-06-28 03:47:49
273,Ahuimanu,US,21.4447,-157.8378,83.91,68,75,21.85,broken clouds,2022-06-28 03:51:36
274,Grand-Santi,GF,4.25,-54.3833,72.37,100,100,2.48,overcast clouds,2022-06-28 03:51:37
275,Madera,US,37.1666,-119.8343,96.89,13,0,8.39,clear sky,2022-06-28 03:50:50
276,Nador,MA,35.174,-2.9287,62.85,59,0,2.3,clear sky,2022-06-28 03:51:37
277,San Pedro,PH,14.35,121.0167,80.31,91,100,4.61,light rain,2022-06-28 03:51:37
278,Denpasar,ID,-8.65,115.2167,83.86,70,20,14.97,few clouds,2022-06-28 03:49:48
279,Lakatoro,VU,-16.0999,167.4164,81.79,79,39,12.57,scattered clouds,2022-06-28 03:51:38
280,Myitkyina,MM,25.3833,97.4,74.46,100,100,0.63,overcast clouds,2022-06-28 03:51:38
281,Tura,IN,25.5198,90.2201,74.19,97,100,6.4,moderate rain,2022-06-28 03:51:39
282,Buckeye,US,33.3703,-112.5838,99.37,30,3,7.96,clear sky,2022-06-28 03:50:07
283,Hanyang,CN,32.1371,105.5126,86.81,45,4,3.87,clear sky,2022-06-28 03:51:39
284,Korla,CN,41.7597,86.1469,94.91,16,5,13.22,clear sky,2022-06-28 03:51:39
285,Carndonagh,IE,55.25,-7.2667,54.5,96,100,13.13,overcast clouds,2022-06-28 03:51:40
286,Karratha,AU,-20.7377,116.8463,75.74,27,0,19.1,clear sky,2022-06-28 03:51:40
